103681	34.9
103364	45.5
103351	64.2
103296	89.8
102399	50.5
101860	43.2
100874	45.7
100612	38.8
100437	44.4
99916	60.6
99768	50.2
99523	100.0
99319	43.5
99156	32.4
99150	73.2
98843	32.9
98279	69.6
97517	12.0
97191	43.7
97052	82.2
96909	55.2
96904	48.7
96534	31.1
96408	87.6
96387	49.8
96298	89.4
95980	94.1
95631	98.1
95606	39.4
95231	95.4
95191	78.6
94817	41.7
93116	34.3
92965	36.9
92783	33.4
92741	93.6
92479	49.5
92443	7.0
92033	46.6
92023	1.4
91478	39.6
90861	44.2
90310	93.4
89920	40.1
89850	9.0
89805	37.8
89535	45.1
89424	-0.4
88364	51.6
88084	47.7
87506	34.2
87447	44.8
87429	38.1
85580	35.4
84981	36.5
84722	38.5
84566	40.6
83829	34.5
83279	34.7
82491	95.9
82441	36.7
82298	31.3
81905	32.7
81061	41.5
80619	41.2
80453	29.1
80075	46.2
79023	91.6
78660	42.3
77351	35.2
77018	39.7
76327	26.1
75371	3.0
74662	-2.2
73319	40.8
73285	40.5
73185	-13.0
73054	35.8
72824	37.6
72127	36.1
71266	92.7
70937	24.1
70847	31.6
70707	38.7
70563	42.6
69402	32.5
69335	29.3
68806	105.8
68109	30.4
67821	-5.8
67719	21.9
67586	-7.6
67391	29.8
66828	33.3
66315	94.6
65774	30.6
63844	32.2
63604	1.0
62945	37.2
62708	25.2
62410	27.1
62100	33.6
61602	28.2
60708	31.8
59674	26.2
59335	31.5
59227	19.9
59204	102.0
59044	95.7
58888	27.3
57641	28.8
56946	29.5
56488	93.7
55441	100.9
55331	-2.0
55328	30.7
55292	96.3
54113	-9.4
53852	-11.2
53170	107.6
52914	97.7
52154	-22.0
51646	27.9
50765	22.1
50381	25.9
50162	27.5
50076	94.5
49659	27.7
49421	97.9
49333	97.2
49261	-8.0
48336	29.7
47761	23.9
47744	97.3
47711	24.3
47164	96.4
47118	98.2
46866	23.2
46662	24.4
46400	-6.0
46219	23.4
45924	26.4
45887	28.6
45639	-14.8
45500	25.3
44992	102.9
44873	99.3
44001	97.5
43872	25.7
43554	20.1
42669	25.5
42217	99.5
41659	95.5
41071	-11.0
40620	17.1
40401	26.8
40184	15.1
40024	-9.0
39855	95.2
39678	101.3
39169	109.4
38963	20.3
38775	12.9
38110	-16.6
37841	23.7
37766	94.8
37343	22.5
36281	-18.4
36066	20.8
35380	22.3
34477	22.6
34238	18.1
34070	19.2
34028	21.4
33471	-15.0
33162	23.5
32843	16.2
32817	10.9
32815	18.3
32692	24.6
32570	17.2
32109	21.6
30982	106.0
30376	22.8
30347	20.5
30124	13.1
30005	99.7
29954	18.9
29384	19.8
29210	21.7
29198	16.9
29173	-20.2
28371	15.3
28159	18.5
27970	14.9
27955	105.1
27947	100.8
27846	99.9
27699	-18.0
27122	18.7
26758	14.4
26604	15.4
26509	103.1
26422	20.7
26354	17.4
26330	-17.0
26287	11.1
26015	101.1
25925	108.0
25888	16.7
25679	16.3
25657	19.6
25589	111.2
25462	14.2
25411	3.9
25041	8.1
24993	96.6
24538	-23.8
24415	101.8
24368	-25.6
24298	16.5
24276	6.1
24172	11.3
23870	101.5
23570	13.5
23283	10.2
23116	17.8
22896	11.8
22871	14.7
22572	13.6
22483	1.9
22399	99.1
22388	13.8
22301	100.2
22081	-31.0
22020	103.3
21772	13.3
21768	12.4
21533	-20.0
21369	9.1
21263	104.9
21140	7.2
21131	9.3
21065	98.8
20780	102.6
20718	8.2
20523	98.4
20489	9.9
20357	12.6
20166	113.0
20057	7.9
19798	15.6
19708	14.5
19494	5.9
19345	104.4
19332	11.5
19209	4.1
19163	9.5
19121	10.8
18805	5.4
18747	8.4
18443	9.7
18272	12.7
18099	6.4
18054	5.2
17799	-26.0
17710	6.3
17640	-24.0
17480	-27.4
17417	109.0
17264	11.7
17161	7.3
17114	10.6
17088	-5.1
17048	-29.2
16987	7.7
16762	-0.9
16754	102.4
16567	2.1
16043	7.5
15922	-2.9
15885	4.5
15805	103.6
15752	100.6
15717	101.7
15563	107.1
15375	2.5
15242	2.8
15177	8.8
14990	5.7
14844	3.4
14834	106.7
14473	0.3
14458	1.2
14445	4.3
14163	6.6
14018	4.6
14011	-27.0
13950	104.7
13908	0.9
13771	-7.1
13761	-29.0
13727	0.1
13677	4.8
13623	2.3
13393	-3.1
13326	-1.1
13310	5.5
13179	-1.8
13071	3.6
12942	-0.8
12792	102.7
12704	-40.0
12422	0.5
12344	1.8
12256	-0.6
12221	3.7
12091	-4.9
12019	-3.6
11938	106.2
11931	103.5
11927	2.7
11847	0.7
11722	-1.7
11629	-2.6
11622	106.9
11598	-32.8
11443	-1.3
11355	-9.9
11352	105.4
11205	1.6
11071	105.3
11016	108.5
10973	-2.7
10945	-3.8
10796	-11.9
10758	-4.5
10653	-1.5
10517	-34.6
10517	-6.9
10427	106.5
10245	-6.5
10190	-5.6
10144	-0.2
10129	-33.0
10014	-3.3
9920	104.5
9918	107.2
9831	-6.2
9773	-14.1
9564	-4.4
9415	-4.7
9348	-2.4
9263	-8.7
9154	109.9
9152	-7.8
9120	-9.6
9117	-36.4
9047	-4.2
8978	106.3
8947	-6.7
8935	-3.5
8773	103.8
8765	104.2
8716	108.3
8613	-5.4
8557	-8.1
8526	114.8
8450	111.0
8445	-9.8
8361	-8.5
8243	110.3
8197	-8.9
8195	-16.1
8161	-36.0
7969	-10.8
7961	-10.1
7952	-7.4
7941	-11.6
7854	-5.3
7852	-35.0
7739	-7.2
7577	-12.1
7567	-6.3
7495	-12.6
7423	-10.3
7391	-10.7
7361	-8.3
7247	-13.9
7180	108.7
6972	-11.7
6889	-12.8
6785	-13.5
6719	-10.5
6647	-38.2
6562	-15.5
6532	-9.2
6485	-14.6
6429	-18.9
6361	-12.3
6310	-20.9
6289	111.9
6259	109.8
6140	-17.5
6117	-38.0
6077	-15.9
5903	-11.4
5630	-13.2
5585	108.9
5500	-13.4
5495	105.6
5399	-15.2
5325	-13.7
5273	108.1
5256	-23.1
5232	-14.4
5219	-12.5
5128	-18.6
5109	-15.7
5054	110.1
5011	-16.8
4872	-41.8
4870	110.5
4828	-16.2
4804	112.1
4775	-44.0
4762	-19.7
4753	-42.0
4748	-17.1
4745	-17.9
4702	-19.8
4660	-14.3
4640	-21.6
4613	-15.3
4610	116.6
4569	-17.3
4558	-43.6
4552	-25.1
4515	-18.8
4514	110.8
4504	-20.6
4474	107.8
4435	-16.4
4369	-19.3
4365	-19.1
4308	-17.7
4244	107.4
4174	111.6
4105	-49.0
4067	-22.9
3988	-21.1
3945	-19.5
3937	-24.5
3889	-18.2
3879	-21.8
3873	-22.5
3744	-20.7
3741	-21.3
3689	-23.6
3631	112.3
3599	109.2
3552	-45.0
3492	-24.9
3490	-47.0
3473	-20.4
3406	-27.9
3393	-22.4
3328	-29.9
3227	-22.7
3165	114.1
3145	110.7
3116	-26.5
3094	-45.4
3072	-24.7
3068	109.6
2948	-22.2
2947	-23.4
2903	-25.8
2894	-21.5
2842	-24.2
2839	-27.6
2836	115.0
2828	113.4
2810	113.9
2784	-47.2
2704	-23.3
2665	-32.1
2626	-25.2
2567	-26.7
2547	112.6
2526	-29.6
2476	-27.8
2467	-26.1
2452	-26.3
2385	111.7
2384	-51.0
2381	-26.9
2365	-28.7
2343	-28.8
2325	118.4
2293	-24.3
2278	-25.4
2272	-30.6
2224	-28.3
2207	-28.1
2132	-27.2
2072	111.4
2035	-30.1
1994	113.7
1987	112.5
1956	-34.1
1929	-31.5
1892	-29.7
1879	-28.5
1840	-31.9
1807	-33.5
1794	-53.0
1787	-29.4
1758	-30.3
1753	-58.0
1747	-32.6
1731	-35.5
1721	117.0
1696	-54.0
1696	-33.9
1680	-50.8
1667	-30.8
1625	-31.7
1575	-36.9
1530	-34.8
1529	-33.7
1526	-31.2
1507	-31.4
1486	113.5
1462	-36.6
1453	-30.5
1441	-37.5
1414	114.4
1405	115.2
1399	-32.4
1369	114.3
1358	-34.2
1352	-33.2
1350	-38.9
1319	-35.3
1307	113.2
1291	-34.4
1288	-41.1
1286	115.7
1283	-39.6
1248	-52.6
1237	-32.3
1214	-33.3
1191	-35.7
1180	115.5
1172	-56.0
1170	-38.6
1170	-35.9
1150	-37.3
1139	-36.8
1138	112.8
1134	-37.8
1101	-35.1
1094	115.9
1073	-40.5
1062	-37.1
1050	116.1
1043	-41.6
1037	-36.2
1021	-54.4
1018	-39.1
1016	120.2
1016	-40.9
1016	-38.4
965	-38.7
961	-39.8
941	-43.1
923	-37.7
900	-40.2
874	-42.9
857	-60.0
855	-44.5
847	115.3
846	-40.7
841	116.2
840	-43.8
835	-42.7
819	-42.5
819	-40.4
792	118.0
763	-39.3
757	-46.5
750	-56.2
749	-42.2
745	-39.5
741	-43.2
739	-41.3
721	-45.9
705	-41.4
694	-62.0
693	-44.7
680	-43.4
677	-42.3
662	-44.3
662	-45.6
653	-50.1
645	-44.1
644	117.3
627	-44.9
617	-47.6
615	117.5
601	-48.6
599	-59.8
596	114.6
593	-46.3
586	-47.9
584	-46.1
583	-45.8
574	-45.2
573	-50.6
568	-47.4
564	-48.1
536	-63.0
535	-61.6
532	-48.8
529	-46.8
517	117.7
509	-46.7
508	-51.5
507	-49.5
478	-54.6
461	-47.7
455	-48.3
452	-51.7
452	-53.5
444	-67.0
444	-49.7
440	-55.5
439	-49.2
432	-50.4
430	-52.4
426	-51.9
411	-49.9
405	-49.4
403	-63.4
398	-56.9
389	-53.7
386	-65.2
385	-52.1
383	-52.8
376	-51.2
375	-50.3
374	-60.5
374	-54.9
374	122.0
372	-65.0
368	-48.5
363	-51.3
358	117.1
349	-56.6
345	-69.0
344	116.8
336	-53.3
332	-60.9
324	-53.1
320	-70.6
316	-55.1
314	-59.1
310	-68.8
310	116.4
309	-57.3
305	-64.5
302	-55.8
296	-57.1
296	-58.7
295	-58.5
293	117.9
293	118.8
291	-58.9
290	-59.6
289	-53.9
282	-54.2
272	-65.9
271	-57.6
270	-52.2
270	-63.6
269	-54.8
267	-58.2
265	-56.7
264	118.9
264	-62.5
260	-57.8
259	-71.0
253	119.3
248	-72.0
248	-55.3
247	119.1
246	-57.5
240	-69.5
237	-59.4
235	-68.6
233	-72.6
228	-71.5
227	-62.3
227	-61.2
227	-74.9
224	-76.0
217	-67.5
217	-61.4
217	-64.1
215	-79.6
213	-63.9
211	119.5
210	-60.3
210	-67.2
208	-74.0
208	120.0
207	-55.7
201	-58.4
198	-67.9
193	-63.2
193	-74.2
192	-64.8
190	119.8
189	-65.6
185	-68.4
185	-64.3
184	-72.9
183	-75.8
182	-65.4
179	-77.4
179	-73.8
179	-61.8
178	-78.0
177	-66.8
177	-66.6
174	-66.1
174	118.2
174	-61.1
173	-71.7
167	-56.4
164	-66.3
161	-68.1
161	-72.4
160	-76.9
158	-77.1
158	-62.1
156	-60.2
155	-69.9
152	-59.3
152	-67.7
151	123.8
147	-80.5
146	-73.1
145	129.2
144	-62.7
144	-70.2
144	-70.8
142	-70.1
141	-83.9
140	-85.0
138	118.6
138	-76.5
137	-69.7
137	-74.6
136	-70.4
135	-81.9
135	120.9
132	-83.0
131	-78.5
130	-77.8
129	-60.7
129	-80.0
126	-65.7
126	-66.5
125	-71.1
124	-81.4
124	-73.3
123	-81.0
117	-81.6
117	-74.4
116	-64.7
115	-75.3
113	125.6
112	-82.8
111	-63.8
110	127.4
108	-76.2
108	-72.2
107	-83.2
106	-80.7
106	-82.3
105	-62.9
105	-77.6
104	-75.1
102	-73.5
102	-86.1
102	-80.1
101	-86.8
101	-79.1
101	120.6
101	-88.6
101	-78.7
99	-78.9
97	-67.4
96	-82.5
95	-85.5
95	-85.9
94	119.7
93	-87.0
93	-84.3
92	121.3
88	-79.2
88	-83.4
88	-74.7
87	-83.6
87	-78.3
86	-84.8
84	121.1
83	-71.3
83	-75.5
82	-84.6
82	-80.3
82	-79.4
82	-81.2
80	132.8
77	-86.6
76	-72.8
75	-79.8
74	-87.5
71	-92.9
70	-83.7
70	-85.7
69	-94.0
67	-90.4
67	-75.6
66	-69.2
64	131.0
64	-87.9
62	-71.9
62	-90.9
60	121.6
59	-69.3
57	-73.7
56	-90.0
54	-76.7
54	-76.4
53	-89.7
53	-89.3
52	-87.7
52	120.4
52	-92.2
50	-91.5
50	-84.5
50	120.7
50	-89.0
48	-78.2
48	-87.3
47	-68.3
46	-86.4
46	-88.2
46	-84.1
45	-88.8
45	-91.8
45	-82.1
45	-80.9
44	-89.1
43	123.1
42	121.5
41	-87.2
40	-90.2
40	-89.5
40	-91.1
39	-92.0
39	-85.4
39	-88.1
38	-92.6
38	-90.6
37	-85.2
36	122.9
36	122.4
36	-81.8
36	-95.1
36	-88.4
35	-91.3
35	-93.1
34	-94.2
33	122.7
32	-94.7
31	-82.7
31	-93.6
30	-96.0
29	-97.6
29	121.8
29	-92.4
29	-95.8
28	-95.4
28	-94.5
26	-93.8
26	-89.9
25	-92.7
24	-102.1
24	-94.9
24	-93.3
24	-90.8
23	-86.3
23	-77.3
23	-96.7
23	-98.0
22	123.4
22	-96.5
22	-101.2
21	-100.5
21	-93.5
19	-98.3
19	-99.0
19	-99.4
19	-96.9
18	-91.7
18	-97.2
17	-97.4
17	-96.2
16	-100.3
16	-104.8
16	-95.6
16	-95.3
16	-97.1
16	-98.5
16	-97.8
15	-94.4
15	122.2
15	-100.1
15	-99.8
14	-103.0
14	124.9
13	-96.3
13	-98.1
12	-99.6
12	-98.7
12	122.5
11	124.2
11	123.3
11	-103.9
11	-100.8
11	-100.7
11	-99.9
11	-99.2
11	-101.6
11	-101.7
10	-102.3
10	-101.4
9	-98.9
9	-105.0
8	-102.6
8	-103.2
8	124.7
8	131.4
8	124.0
8	-102.5
8	-101.9
7	127.0
7	-104.1
7	-103.4
7	123.6
7	125.2
7	126.5
6	-102.8
6	128.3
6	-101.0
5	125.4
5	129.0
5	-105.9
5	-104.3
5	-106.2
5	125.1
5	-107.1
5	126.3
5	-104.4
5	-107.9
5	126.0
4	-103.7
4	-105.7
4	126.7
4	127.2
4	129.6
4	125.8
4	126.1
4	-106.6
4	-104.6
4	-105.2
3	-103.5
3	-106.1
3	-107.5
3	-108.4
3	-112.9
3	-108.8
3	-109.3
3	130.3
3	-109.8
3	-113.1
3	124.3
3	124.5
3	127.8
3	126.9
2	-107.3
2	-109.1
2	-107.0
2	-105.5
2	127.9
2	-105.3
2	131.7
2	130.5
2	131.9
2	-113.4
2	132.1
2	-108.9
2	-108.0
2	-112.2
2	129.4
2	-109.5
2	130.6
2	-110.2
1	136.8
1	-114.7
1	-117.4
1	-112.5
1	-112.4
1	-112.0
1	-111.8
1	-111.5
1	-115.8
1	-111.3
1	-111.1
1	-110.9
1	-110.0
1	-116.1
1	-108.6
1	-107.7
1	-106.8
1	-106.4
1	127.6
1	128.1
1	128.5
1	128.7
1	129.7
1	129.9
1	130.1
1	130.8
1	131.5
1	132.3
1	133.2
1	133.5
1	133.7
1	-113.8
1	-114.3
